NumCells	NumSamples	CellsPerSample	SampleDepth	Generation	Identity	Parent	Population	BirthRate	MigrationRate	DriverMutations	MigrationMutations	PassengerMutations
1000	2	100	9	33.014877	1509	1085	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1515	1322	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1517	1328	0	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1526	1311	0	1.125052	1.000000	1	0	4
1000	2	100	9	33.014877	1524	301	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1529	1491	0	1.008678	1.000000	1	0	7
1000	2	100	9	33.014877	1530	485	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1538	559	0	1.087585	1.000000	1	0	3
1000	2	100	9	33.014877	1534	511	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1537	727	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1540	454	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1543	1155	0	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1545	1101	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1549	1232	0	1.000000	1.000000	0	0	7
1000	2	100	9	33.014877	1554	359	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1548	301	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1551	1110	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1553	793	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1559	433	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1560	645	0	1.000000	1.000000	0	0	8
1000	2	100	9	33.014877	1564	531	0	1.029390	1.000000	1	0	4
1000	2	100	9	33.014877	1574	718	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1568	66	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1575	1524	0	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1577	1447	0	2.320439	1.000000	2	0	5
1000	2	100	9	33.014877	1578	884	0	1.000000	1.000000	0	0	8
1000	2	100	9	33.014877	1584	195	0	1.024218	1.000000	1	0	2
1000	2	100	9	33.014877	1589	433	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1588	1068	0	1.829978	1.000000	1	0	7
1000	2	100	9	33.014877	1599	838	2	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1597	573	0	1.829978	1.000000	1	0	5
1000	2	100	9	33.014877	1601	432	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1606	1279	0	1.108600	1.000000	1	0	5
1000	2	100	9	33.014877	1616	799	0	1.044275	1.000000	1	0	5
1000	2	100	9	33.014877	1612	1133	1	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1613	727	0	1.053551	1.000000	1	0	5
1000	2	100	9	33.014877	1615	143	0	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1618	1492	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1621	1237	0	1.045612	1.000000	1	0	3
1000	2	100	9	33.014877	1626	1338	0	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1624	1356	0	1.000000	1.000000	0	0	7
1000	2	100	9	33.014877	1625	301	0	1.130692	1.000000	1	0	2
1000	2	100	9	33.014877	1627	703	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1628	1351	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1633	485	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1644	1597	0	1.829978	1.000000	1	0	6
1000	2	100	9	33.014877	1647	1468	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1650	793	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1651	491	0	1.007015	1.000000	1	0	6
1000	2	100	9	33.014877	1658	1342	0	2.121089	1.000000	3	0	6
1000	2	100	9	33.014877	1665	799	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1670	500	0	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1672	1140	0	1.000000	1.000000	0	0	8
1000	2	100	9	33.014877	1677	686	0	1.010157	1.000000	1	0	2
1000	2	100	9	33.014877	1679	1192	2	1.000352	1.000000	1	0	4
1000	2	100	9	33.014877	1704	839	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1689	1503	0	1.326779	1.000000	2	0	5
1000	2	100	9	33.014877	1692	301	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1706	1350	0	1.014665	1.000000	1	0	4
1000	2	100	9	33.014877	1715	234	0	1.241494	1.000000	2	0	3
1000	2	100	9	33.014877	1727	1460	2	1.200152	1.000000	1	0	7
1000	2	100	9	33.014877	1736	1109	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1733	797	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1742	1537	0	1.000000	1.000000	0	0	7
1000	2	100	9	33.014877	1752	714	0	1.829978	1.000000	1	0	6
1000	2	100	9	33.014877	1759	485	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1761	951	0	1.216979	1.000000	2	0	4
1000	2	100	9	33.014877	1765	740	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1768	1386	0	1.000000	1.000000	0	0	7
1000	2	100	9	33.014877	1778	1268	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1770	1335	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1771	1575	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1781	1502	0	1.034622	1.000000	1	0	4
1000	2	100	9	33.014877	1785	511	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1789	377	1	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1799	361	0	1.000000	1.000000	0	0	2
1000	2	100	9	33.014877	1807	275	0	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1812	301	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1818	1467	0	1.004250	1.000000	1	0	7
1000	2	100	9	33.014877	1816	351	0	1.202234	1.000000	1	0	4
1000	2	100	9	33.014877	1817	1559	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1820	432	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1825	1770	0	1.000000	1.000000	0	0	7
1000	2	100	9	33.014877	1834	433	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1842	301	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1843	359	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1864	1768	0	1.000000	1.000000	0	0	8
1000	2	100	9	33.014877	1870	1184	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1860	595	0	1.277686	1.000000	2	0	4
1000	2	100	9	33.014877	1879	1184	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1875	825	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1876	1742	0	1.000000	1.000000	0	0	8
1000	2	100	9	33.014877	1882	591	0	1.019843	1.000000	1	0	5
1000	2	100	9	33.014877	1885	1121	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1888	451	0	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1893	645	0	1.000000	1.000000	0	0	8
1000	2	100	9	33.014877	1894	1785	0	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1895	1053	0	1.000000	1.000000	0	0	8
1000	2	100	9	33.014877	1900	1218	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1905	1771	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1908	1364	0	1.829978	1.000000	1	0	8
1000	2	100	9	33.014877	1914	1626	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1915	184	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1922	763	0	1.008678	1.000000	1	0	6
1000	2	100	9	33.014877	1935	1834	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	1937	119	1	1.000000	1.000000	0	0	2
1000	2	100	9	33.014877	1942	1915	1	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1943	1476	0	1.063675	1.000000	2	0	4
1000	2	100	9	33.014877	1944	1885	0	1.000000	1.000000	0	0	7
1000	2	100	9	33.014877	1951	1452	0	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1953	1543	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1956	485	0	1.240608	1.000000	1	0	4
1000	2	100	9	33.014877	1961	444	0	1.000000	1.000000	0	0	4
1000	2	100	9	33.014877	1969	1042	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	1984	1616	0	1.521698	1.000000	2	0	5
1000	2	100	9	33.014877	1985	301	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	1989	1577	0	2.320439	1.000000	2	0	6
1000	2	100	9	33.014877	1998	301	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	2004	1627	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	2005	891	0	1.000000	1.000000	0	0	3
1000	2	100	9	33.014877	2009	1530	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	2014	1817	0	1.000000	1.000000	0	0	7
1000	2	100	9	33.014877	2042	1184	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	2053	1197	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	2075	1900	0	1.000000	1.000000	0	0	7
1000	2	100	9	33.014877	2076	1154	0	1.829978	1.000000	1	0	7
1000	2	100	9	33.014877	2082	432	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	2090	594	0	1.132137	1.000000	1	0	4
1000	2	100	9	33.014877	2093	1268	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	2095	4	0	1.000000	1.000000	0	0	2
1000	2	100	9	33.014877	2097	793	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	2098	2014	0	1.000000	1.000000	0	0	8
1000	2	100	9	33.014877	2112	1615	0	1.000000	1.000000	0	0	5
1000	2	100	9	33.014877	2127	1914	0	1.139451	1.000000	1	0	6
1000	2	100	9	33.014877	2223	1953	0	1.000000	1.000000	0	0	6
1000	2	100	9	33.014877	2226	1584	1	1.024218	1.000000	1	0	3
1000	2	100	10	33.014877	0	0	2	1.000000	1.000000	0	0	0
1000	2	100	10	33.014877	8	0	4	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	2	0	0	1.044266	1.000000	1	0	0
1000	2	100	10	33.014877	4	0	6	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	6	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	9	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	10	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	13	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	14	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	15	0	6	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	16	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	17	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	21	17	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	20	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	22	4	0	1.000352	1.000000	1	0	1
1000	2	100	10	33.014877	24	14	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	25	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	26	20	1	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	27	0	0	1.092266	1.000000	1	0	0
1000	2	100	10	33.014877	31	0	2	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	30	6	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	33	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	34	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	35	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	37	8	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	39	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	41	22	0	1.000352	1.000000	1	0	2
1000	2	100	10	33.014877	42	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	43	37	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	44	10	0	1.168744	1.000000	1	0	1
1000	2	100	10	33.014877	45	26	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	50	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	51	16	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	52	0	0	1.050003	1.000000	1	0	0
1000	2	100	10	33.014877	53	39	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	54	42	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	57	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	56	0	1	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	58	4	0	1.253725	1.000000	1	0	1
1000	2	100	10	33.014877	62	0	2	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	64	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	66	8	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	67	42	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	68	52	0	1.050003	1.000000	1	0	1
1000	2	100	10	33.014877	69	51	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	70	68	0	1.054185	1.000000	2	0	1
1000	2	100	10	33.014877	72	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	73	42	6	1.024968	1.000000	1	0	1
1000	2	100	10	33.014877	74	22	0	1.000352	1.000000	1	0	2
1000	2	100	10	33.014877	79	16	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	78	4	0	1.143454	1.000000	1	0	2
1000	2	100	10	33.014877	80	43	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	81	56	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	84	8	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	83	8	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	87	0	0	1.136627	1.000000	1	0	0
1000	2	100	10	33.014877	88	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	89	25	2	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	90	22	0	1.000352	1.000000	1	0	2
1000	2	100	10	33.014877	91	21	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	95	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	97	8	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	104	34	0	1.446964	1.000000	1	0	3
1000	2	100	10	33.014877	107	78	0	1.143454	1.000000	1	0	3
1000	2	100	10	33.014877	108	83	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	109	26	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	111	26	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	112	50	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	115	33	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	116	8	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	117	27	0	1.277686	1.000000	2	0	0
1000	2	100	10	33.014877	119	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	125	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	123	66	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	124	66	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	130	10	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	131	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	134	104	0	1.446964	1.000000	1	0	4
1000	2	100	10	33.014877	136	26	0	1.116836	1.000000	1	0	2
1000	2	100	10	33.014877	137	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	138	81	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	141	57	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	140	4	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	148	15	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	143	67	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	146	69	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	149	134	0	1.446964	1.000000	1	0	5
1000	2	100	10	33.014877	150	8	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	153	88	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	152	22	0	1.000352	1.000000	1	0	3
1000	2	100	10	33.014877	155	22	2	1.000352	1.000000	1	0	3
1000	2	100	10	33.014877	156	56	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	157	4	0	1.043606	1.000000	1	0	1
1000	2	100	10	33.014877	159	26	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	160	4	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	168	116	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	165	22	2	1.000352	1.000000	1	0	2
1000	2	100	10	33.014877	172	42	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	173	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	174	141	0	1.025759	1.000000	1	0	2
1000	2	100	10	33.014877	176	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	179	137	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	180	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	181	143	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	182	44	0	1.241494	1.000000	2	0	1
1000	2	100	10	33.014877	186	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	184	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	187	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	189	52	0	1.050003	1.000000	1	0	1
1000	2	100	10	33.014877	190	117	0	1.277686	1.000000	2	0	1
1000	2	100	10	33.014877	192	173	0	1.054113	1.000000	1	0	2
1000	2	100	10	33.014877	193	192	0	1.054113	1.000000	1	0	3
1000	2	100	10	33.014877	194	143	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	195	16	0	1.024218	1.000000	1	0	1
1000	2	100	10	33.014877	197	30	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	198	187	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	205	22	0	1.000352	1.000000	1	0	2
1000	2	100	10	33.014877	207	88	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	209	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	219	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	212	148	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	214	72	2	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	220	181	0	1.000000	1.000000	0	0	6
1000	2	100	10	33.014877	223	15	0	1.059003	1.000000	1	0	2
1000	2	100	10	33.014877	225	112	0	1.000000	1.000000	0	0	5
1000	2	100	10	33.014877	227	9	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	230	66	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	229	115	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	234	182	0	1.241494	1.000000	2	0	2
1000	2	100	10	33.014877	232	227	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	236	95	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	240	150	2	1.252880	1.000000	1	0	2
1000	2	100	10	33.014877	239	189	0	1.050003	1.000000	1	0	2
1000	2	100	10	33.014877	243	229	0	1.000000	1.000000	0	0	5
1000	2	100	10	33.014877	244	156	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	247	197	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	248	15	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	249	87	0	1.136627	1.000000	1	0	1
1000	2	100	10	33.014877	250	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	251	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	253	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	255	225	0	1.000000	1.000000	0	0	6
1000	2	100	10	33.014877	256	4	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	258	56	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	259	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	261	54	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	262	8	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	263	205	0	1.076910	1.000000	2	0	2
1000	2	100	10	33.014877	264	2	0	1.044266	1.000000	1	0	2
1000	2	100	10	33.014877	269	109	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	270	64	2	1.133286	1.000000	1	0	2
1000	2	100	10	33.014877	273	232	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	275	153	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	277	131	0	1.132137	1.000000	1	0	1
1000	2	100	10	33.014877	278	8	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	279	248	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	280	153	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	281	159	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	282	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	284	273	0	1.000000	1.000000	0	0	5
1000	2	100	10	33.014877	285	22	0	1.000352	1.000000	1	0	2
1000	2	100	10	33.014877	288	192	0	1.054113	1.000000	1	0	3
1000	2	100	10	33.014877	289	263	2	1.076910	1.000000	2	0	3
1000	2	100	10	33.014877	290	24	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	297	15	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	296	8	0	1.104540	1.000000	1	0	1
1000	2	100	10	33.014877	298	236	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	301	56	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	302	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	303	186	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	306	209	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	309	288	0	1.054113	1.000000	1	0	4
1000	2	100	10	33.014877	308	136	0	1.116836	1.000000	1	0	3
1000	2	100	10	33.014877	313	53	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	314	251	0	1.042947	1.000000	1	0	2
1000	2	100	10	33.014877	316	309	0	1.054113	1.000000	1	0	5
1000	2	100	10	33.014877	317	22	0	1.000352	1.000000	1	0	2
1000	2	100	10	33.014877	318	156	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	319	4	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	324	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	325	198	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	326	259	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	327	149	0	1.446964	1.000000	1	0	6
1000	2	100	10	33.014877	328	66	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	330	247	0	1.000000	1.000000	0	0	5
1000	2	100	10	33.014877	331	317	2	1.000352	1.000000	1	0	3
1000	2	100	10	33.014877	336	56	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	333	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	337	156	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	338	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	339	190	0	1.277686	1.000000	2	0	2
1000	2	100	10	33.014877	345	256	0	1.000000	1.000000	0	0	5
1000	2	100	10	33.014877	344	220	2	1.000000	1.000000	0	0	7
1000	2	100	10	33.014877	346	109	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	348	281	0	1.000000	1.000000	0	0	5
1000	2	100	10	33.014877	350	325	0	1.000000	1.000000	0	0	5
1000	2	100	10	33.014877	351	275	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	352	79	0	1.013347	1.000000	1	0	2
1000	2	100	10	33.014877	353	56	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	356	67	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	357	4	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	359	124	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	361	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	362	239	0	1.050003	1.000000	1	0	3
1000	2	100	10	33.014877	363	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	364	330	0	1.000000	1.000000	0	0	6
1000	2	100	10	33.014877	367	338	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	371	0	0	1.000000	1.000000	0	0	1
1000	2	100	10	33.014877	370	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	373	250	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	377	313	0	1.000000	1.000000	0	0	5
1000	2	100	10	33.014877	375	350	0	1.000000	1.000000	0	0	6
1000	2	100	10	33.014877	387	56	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	383	90	0	1.000352	1.000000	1	0	3
1000	2	100	10	33.014877	394	338	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	391	371	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	396	160	0	1.019843	1.000000	1	0	3
1000	2	100	10	33.014877	397	109	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	401	277	0	1.132137	1.000000	1	0	2
1000	2	100	10	33.014877	400	256	0	1.063522	1.000000	1	0	4
1000	2	100	10	33.014877	402	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	405	70	0	1.054185	1.000000	2	0	2
1000	2	100	10	33.014877	406	66	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	407	15	2	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	412	124	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	411	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	417	328	2	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	419	15	0	1.062563	1.000000	1	0	1
1000	2	100	10	33.014877	420	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	421	26	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	422	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	423	327	0	1.446964	1.000000	1	0	7
1000	2	100	10	33.014877	425	186	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	426	326	0	1.000000	1.000000	0	0	5
1000	2	100	10	33.014877	432	430	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	428	345	0	1.000000	1.000000	0	0	6
1000	2	100	10	33.014877	431	123	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	430	422	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	433	198	0	1.000000	1.000000	0	0	4
1000	2	100	10	33.014877	437	26	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	435	74	2	1.066314	1.000000	2	0	2
1000	2	100	10	33.014877	440	4	0	1.000000	1.000000	0	0	2
1000	2	100	10	33.014877	448	26	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	444	282	0	1.000000	1.000000	0	0	3
1000	2	100	10	33.014877	449	107	0	1.143454	1.000000	1	0	4
